feature	score	avg I	avg O
snp_PA14_61180_5456476	0.0054347826087	0.0(+/-)0.0	0.01(+/-)0.07
snp_PA14_34130_3036049	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_46710_4163337	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_70270,algC_6264243	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_67560,typA_6035490	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_20050,hasF_1729318	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_30860,trbG_2679912	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_04630,ilvD_410975	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_56680,feoB_5050031	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_02990_262285	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_14310_1221243	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_69950_6241264	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_55400_4928068	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_68440_6105340	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_03800,oprE_341750	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_63830_5689861	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_20470_1759222	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
genexp_PA14_26550	0.0024428686747	6.2(+/-)0.0	6.08(+/-)0.49
gene_pa_nagK	6.68210976479e-05	1.0(+/-)0.0	0.99(+/-)0.09
snp_PA14_40260_3592735	nan	0.0(+/-)0.0	0.0(+/-)0.0
snp_PA14_53660_4760021	3.54442344045	1.0(+/-)0.0	0.18(+/-)0.39
snp_PA14_33350_2935241	0.149456521739	0.0(+/-)0.0	0.15(+/-)0.36
gene_pa_group_6834	0.141304347826	0.0(+/-)0.0	0.14(+/-)0.35
genexp_PA14_56360	0.0873492803756	4.89(+/-)0.0	4.28(+/-)0.68
snp_PA14_42750_3802440	0.0597826086957	0.0(+/-)0.0	0.06(+/-)0.24
snp_PA14_09520,mexI_817589	0.0570652173913	0.0(+/-)0.0	0.06(+/-)0.23
snp_PA14_08300,JF1_710639	0.054347826087	0.0(+/-)0.0	0.05(+/-)0.23
gene_pa_group_15179	0.0516304347826	0.0(+/-)0.0	0.05(+/-)0.22
snp_PA14_55230_4905215	0.0244565217391	0.0(+/-)0.0	0.02(+/-)0.15
snp_PA14_06480_568564	nan	0.0(+/-)0.0	0.0(+/-)0.0
snp_PA14_11080,cupB3_960640	nan	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_12590_1080593	0.0217391304348	0.0(+/-)0.0	0.02(+/-)0.15
snp_PA14_25880,etfA_2257833	0.00815217391304	0.0(+/-)0.0	0.01(+/-)0.09
snp_PA14_12590_1080851	nan	0.0(+/-)0.0	0.0(+/-)0.0
snp_PA14_33740,pvdP_2995746	1.0178765528	1.0(+/-)0.0	0.38(+/-)0.48
snp_PA14_30700_2662392	0.635869565217	0.0(+/-)0.0	0.64(+/-)0.48
snp_PA14_21480_1862629	0.467391304348	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_59690_5311287	0.192934782609	0.0(+/-)0.0	0.19(+/-)0.39
snp_PA14_26930_2343506	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
snp_PA14_34660,gntR_3078751	nan	0.0(+/-)0.0	0.0(+/-)0.0
snp_PA14_69550_6204675	nan	0.0(+/-)0.0	0.0(+/-)0.0
snp_PA14_68080_6074662	0.141304347826	0.0(+/-)0.0	0.14(+/-)0.35
snp_PA14_61200_5460235	0.0842391304348	0.0(+/-)0.0	0.08(+/-)0.28
snp_PA14_08160,lys_701284	0.0652173913043	0.0(+/-)0.0	0.07(+/-)0.25
snp_PA14_44320_3946802	nan	0.0(+/-)0.0	0.0(+/-)0.0
snp_PA14_59960_5340722	0.0489130434783	0.0(+/-)0.0	0.05(+/-)0.22
snp_PA14_32600_2831893	0.0326086956522	0.0(+/-)0.0	0.03(+/-)0.18
snp_PA14_15590_1322191	0.0271739130435	0.0(+/-)0.0	0.0(+/-)0.0
gene_pa_group_8133	0.0244565217391	0.0(+/-)0.0	0.02(+/-)0.15
snp_PA14_22350,actP_1945997	0.0163043478261	0.0(+/-)0.0	0.02(+/-)0.13
snp_PA14_15580_1317897	0.0163043478261	0.0(+/-)0.0	0.02(+/-)0.13
snp_PA14_11450,nusB_992605	0.00815217391304	0.0(+/-)0.0	0.01(+/-)0.09
snp_PA14_70110_6253693	0.00815217391304	0.0(+/-)0.0	0.01(+/-)0.09
snp_PA14_56410_5031603	0.00271739130435	0.0(+/-)0.0	0.0(+/-)0.05
