feature	score	avg I	avg O
snp_PA14_46320,pyc_4122946	0.543933054393	0.0(+/-)0.0	0.0(+/-)0.06
snp_PA14_54080_4797266	0.543933054393	0.0(+/-)0.0	0.0(+/-)0.06
gene_pa_group_23498	0.535321164191	0.07(+/-)0.25	0.05(+/-)0.22
snp_PA14_31070_2701351	0.191197296427	0.01(+/-)0.09	0.0(+/-)0.06
snp_PA14_03000_265311	0.191197296427	0.01(+/-)0.09	0.0(+/-)0.06
gene_pa_group_1246	0.191197296427	0.01(+/-)0.09	0.0(+/-)0.06
snp_PA14_19010_1642026	0.191197296427	0.01(+/-)0.09	0.0(+/-)0.06
gene_pa_group_1590	0.00473125201159	0.01(+/-)0.09	0.01(+/-)0.09
snp_PA14_03810,aguA_343494	0.00473125201159	0.01(+/-)0.09	0.01(+/-)0.09
snp_PA14_38010_3390926	nan	0.0(+/-)0.0	0.0(+/-)0.0
snp_PA14_11090,cupB4_961675	4.95440053073	0.18(+/-)0.39	0.31(+/-)0.46
snp_PA14_18330,arnT_1571903	4.24075806055	0.2(+/-)0.4	0.32(+/-)0.47
snp_PA14_39640,cobN_3531715	3.80753138075	0.0(+/-)0.0	0.03(+/-)0.17
snp_PA14_00640,phzH_65908	3.67692307692	0.02(+/-)0.12	0.0(+/-)0.0
snp_PA14_51340,mvfR_4563435	2.29446411329	0.01(+/-)0.09	0.03(+/-)0.18
snp_PA14_47280,phnX_4212940	nan	0.0(+/-)0.0	0.0(+/-)0.0
snp_PA14_03170_279763	7.35384615385	0.03(+/-)0.17	0.0(+/-)0.0
