feature	score	std	#I-out-of-4	#O-out-of-365
snp_PA14_02390_215049	0.00199274375074	0.0331646454329	1.0	0.0
snp_PA14_33960_3018843	0.00196358390768	0.0438631419244	1.0	3.0
snp_PA14_01870_170213	0.00191824196597	0.0428502796697	1.0	0.0
snp_PA14_33280,pvdL_2920819	0.00189402173913	0.042309240785	1.0	0.0
snp_PA14_09410,phzG1_807148	0.00189334371351	0.0322383873853	1.0	0.0
snp_PA14_33810,pvdA_3004713	0.00189165611971	0.0393112687895	1.0	135.0
snp_PA14_07480_641237	0.00187796846203	0.0296443059578	1.0	27.0
snp_PA14_28895_2498189	0.00186372725635	0.0305502849862	1.0	0.0
snp_PA14_65200,rnr_5810422	0.00184232558436	0.0291638898023	1.0	0.0
snp_PA14_60000_5343666	0.0018351572681	0.0290677737544	0.0	2.0
gene_pa_group_4098	0.00183308494784	0.0409480159784	3.0	46.0
gene_pa_group_246	0.00182830437307	0.0342164280589	1.0	0.0
snp_PA14_63830_5689897	0.00182562418552	0.0316810474482	1.0	0.0
snp_PA14_59580_5302045	0.00182562418552	0.0316810474482	1.0	0.0
gene_pa_group_2737	0.00182312252964	0.0407254724133	1.0	92.0
gene_pa_group_2186	0.00180800169839	0.040191740342	1.0	46.0
gene_pa_group_437	0.00179912196021	0.0282476727718	1.0	3.0
snp_PA14_05520,mexR_486149	0.0017632629784	0.0295193355201	1.0	0.0
snp_PA14_02390_214986	0.00175844863583	0.0278644435838	2.0	4.0
snp_PA14_58660,ampE_5228144	0.00175475543478	0.0391982671978	1.0	0.0
gene_pa_group_19340	0.00175093314919	0.0229713249289	1.0	0.0
snp_PA14_34370,mtlk_3059111	0.00174898617281	0.0373686256616	1.0	7.0
snp_PA14_47970_4270780	0.00174454861891	0.0307034467107	1.0	0.0
snp_PA14_30860,trbG_2680679	0.00171894409938	0.0383983025612	0.0	64.0
gene_pa_group_4787	0.00171476382733	0.0248413030404	1.0	5.0
snp_PA14_12860_1104746	0.0017106187415	0.029188876539	1.0	0.0
snp_PA14_15230,xseA_1290286	0.00170153007755	0.0380093027797	1.0	58.0
snp_PA14_58150,mreB_5176827	0.00169479385358	0.0288956198957	1.0	0.0
snp_PA14_06000,clpA_533355	0.00169241604669	0.0271298226503	1.0	0.0
snp_PA14_33610_2961163	0.00167119565217	0.0373316830456	2.0	45.0
snp_PA14_02390_215054	0.00166392439105	0.0306126712924	1.0	0.0
snp_PA14_00660_67479	0.00166208791209	0.0371282315432	1.0	0.0
snp_PA14_33590_2954885	0.00165685289857	0.0307549411993	1.0	71.0
snp_PA14_25550,murB_2232652	0.00165668315365	0.0266823207588	1.0	0.0
snp_PA14_54290,pdxJ_4816810	0.0016566679021	0.0215045089882	1.0	0.0
snp_PA14_33360_2937148	0.00165105059934	0.0265957804887	0.0	2.0
snp_PA14_33680,fpvA_2987945	0.00161962748122	0.0184339840233	1.0	0.0
snp_PA14_48680_4330086	0.00160871934605	0.0359360680827	1.0	122.0
gene_pa_group_10842	0.00160434782609	0.0358384157237	0.0	26.0
snp_PA14_33630,pvdJ_2973719	0.00160434782609	0.0358384157237	1.0	83.0
snp_PA14_39925,phzD2_3559401	0.00160257576434	0.0269932202168	3.0	344.0
gene_pa_rluD	0.00160142356511	0.0212797539976	1.0	188.0
gene_pa_group_125	0.0016005603161	0.0225524081602	0.0	22.0
gene_pa_oprD_5	0.00159944730108	0.0208292131124	3.0	334.0
snp_PA14_03310_300483	0.00159561643836	0.0356433712962	1.0	0.0
snp_PA14_26230,hisQ_2289212	0.00159561643836	0.0356433712962	1.0	4.0
snp_PA14_38740_3454788	0.00157631179168	0.0268047460012	1.0	7.0
snp_PA14_05530,mexA_487379	0.00157152161675	0.0206437000198	1.0	0.0
snp_PA14_08490_727679	0.001566075362	0.0179636117422	1.0	0.0
snp_PA14_45180_4029867	0.00155107187894	0.0346483212125	1.0	29.0
snp_PA14_59690_5311219	0.00151911203427	0.0245131807832	1.0	54.0
snp_PA14_28895_2496386	0.00151229508197	0.0337821131822	1.0	0.0
snp_PA14_35740,tpnA_3178989	0.00150407608696	0.033598514741	0.0	11.0
snp_PA14_48990_4352625	0.00150293941032	0.0270827951601	1.0	2.0
snp_PA14_55340,exbD2_4913079	0.00150147178698	0.0248890226496	1.0	0.0
snp_PA14_54700,yjcS_4850385	0.00150134388698	0.0249956244379	1.0	0.0
snp_PA14_33680,fpvA_2987526	0.00149862257037	0.0249140785456	1.0	0.0
