feature	score	std	#I-out-of-6	#O-out-of-363
snp_PA14_24290,gbt_2110155	0.00136638138489	0.0218412900834	1.0	0.0
snp_PA14_51880,oprD_4606691	0.001336936615	0.0298649017536	1.0	0.0
snp_PA14_29390_2545179	0.00133162557531	0.015104134388	1.0	0.0
snp_PA14_11080,cupB3_959969	0.00132970027248	0.0297032541063	0.0	1.0
gene_pa_group_1859	0.00132602739726	0.0296212082887	1.0	1.0
snp_PA14_59990_5342623	0.00132602739726	0.0209246713425	1.0	0.0
gene_pa_group_12843	0.00132602739726	0.0209246713425	1.0	0.0
snp_PA14_22990,gltF_1994123	0.00132523657122	0.01820693246	1.0	0.0
snp_PA14_23310_2021459	0.0013203813568	0.0212167559999	1.0	0.0
snp_PA14_72800,rosB_6484868	0.0013088160787	0.0221647709609	1.0	0.0
snp_PA14_08210_702380	0.00130346173052	0.0211111774596	1.0	0.0
snp_PA14_18830_1624410	0.00130172495327	0.0210300182878	1.0	0.0
snp_PA14_43810_3901439	0.00129798961698	0.0177046688725	1.0	0.0
snp_PA14_12270_1058971	0.00128199892105	0.02166638129	1.0	0.0
snp_PA14_62540,cbrB_5579482	0.00127625261855	0.0168494711202	1.0	0.0
snp_PA14_40930_3649758	0.00125151067509	0.020153540779	1.0	0.0
snp_PA14_33610_2965793	0.00125019501278	0.0205064982742	1.0	0.0
snp_PA14_20520_1765844	0.00124653947288	0.0229076546445	1.0	0.0
snp_PA14_73420,rnpA_6537372	0.00124523348735	0.022856064856	1.0	0.0
gene_pa_group_11078	0.00124375124127	0.0161818520899	2.0	7.0
snp_PA14_13070_1122866	0.00124268872756	0.0216818865429	1.0	0.0
snp_PA14_65570_5840726	0.00124245081894	0.0204621086779	1.0	0.0
snp_PA14_33630,pvdJ_2973052	0.00124191849222	0.0162483894061	1.0	1.0
snp_PA14_55740,chrA_4975250	0.0012376864709	0.0198887042525	2.0	2.0
snp_PA14_27675_2399265	0.00123643219634	0.0195705014594	1.0	0.0
snp_PA14_66760_5963503	0.00123282935698	0.0195095215883	1.0	1.0
snp_PA14_08220_702998	0.00122474986965	0.0213083422164	4.0	36.0
snp_PA14_32790_2863962	0.0012170094724	0.0228023054989	1.0	0.0
gene_pa_group_2448	0.00120954637754	0.0163991794223	1.0	1.0
snp_PA14_23310_2021165	0.00120564853076	0.0207756980175	2.0	4.0
snp_PA14_05010_441086	0.00119609645432	0.0163806058224	1.0	0.0
snp_PA14_67370_6017620	0.00119344262295	0.0266594887769	2.0	5.0
snp_PA14_24720_2162900	0.00119344262295	0.0266594887769	1.0	0.0
snp_PA14_58610_5222799	0.00119004146979	0.0162512280922	1.0	0.0
snp_PA14_21860_1900148	0.00118011661367	0.0158808968059	1.0	0.0
snp_PA14_72810_6485405	0.00117159804601	0.0169143988164	1.0	0.0
snp_PA14_07480_641790	0.00116685378195	0.0204085837323	1.0	0.0
snp_PA14_23270,serC_2017953	0.00116645334849	0.0185040802803	2.0	1.0
gene_pa_group_865	0.0011584824073	0.0184883686677	1.0	0.0
