feature	score	std	#I-out-of-1	#O-out-of-368
snp_PA14_55117_4897108	0.00190516304348	0.0425581186719	0.0	288.0
snp_PA14_59690_5311222	0.00189988558352	0.0424402291465	1.0	58.0
snp_PA14_45660,flhF_4060441	0.00189402173913	0.042309240785	1.0	60.0
snp_PA14_40510,ccoN-2_3619124	0.00188521798365	0.0421125797844	1.0	12.0
snp_PA14_55240_4906434	0.00187221648032	0.0307155922641	0.0	150.0
gene_pa_xre_1	0.00186726352666	0.0417115075959	1.0	35.0
snp_PA14_18340_1573309	0.00186218944099	0.0415981611079	1.0	102.0
snp_PA14_60310,pilY1_5375068	0.00186194368756	0.041592671392	1.0	11.0
snp_PA14_48980_4352239	0.00185117056856	0.0413520181428	1.0	41.0
snp_PA14_48930_4349871	0.00185117056856	0.0413520181428	1.0	0.0
snp_PA14_36370_3239558	0.00185117056856	0.0413520181428	1.0	48.0
snp_PA14_55200_4902369	0.00185117056856	0.0413520181428	0.0	182.0
gene_pa_group_4879	0.00183603838408	0.0410139907465	1.0	2.0
snp_PA14_43100_3838360	0.00183603838408	0.0410139907465	1.0	33.0
gene_pa_group_17089	0.00182809016596	0.040836441003	0.0	63.0
snp_PA14_34930_3109169	0.00182312252964	0.0407254724133	1.0	152.0
snp_PA14_37640_3350055	0.00182312252964	0.0407254724133	1.0	31.0
snp_PA14_59940_5339016	0.00182312252964	0.0407254724133	0.0	207.0
snp_PA14_31070_2702379	0.00182312252964	0.0407254724133	1.0	53.0
snp_PA14_55150_4899013	0.00180980926431	0.040428076593	0.0	120.0
gene_pa_group_20259	0.00180780101752	0.0403832157581	0.0	60.0
snp_PA14_31620_2748135	0.00180489130435	0.0403182176892	1.0	47.0
gene_pa_group_3283	0.00180489130435	0.0403182176892	1.0	15.0
gene_pa_group_13445	0.00178260869565	0.0398204619153	1.0	20.0
gene_pa_group_6626	0.00178260869565	0.0398204619153	1.0	73.0
gene_pa_group_14509	0.00178260869565	0.0398204619153	1.0	38.0
snp_PA14_49050,yohC_4357006	0.00177432280814	0.0396353692088	1.0	6.0
gene_pa_group_14006	0.00175475543478	0.0391982671978	0.0	56.0
snp_PA14_47790,cobO_4250602	0.00174303259329	0.0389363987551	1.0	21.0
