feature	score	std	#I-out-of-46	#O-out-of-323
snp_PA14_18340_1573309	0.000737560164224	0.0116385235713	37.0	66.0
snp_PA14_06170,fiuR_545582	0.000737251330011	0.0116594409731	27.0	35.0
snp_PA14_55560,pigC_4944421	0.00072432057388	0.0150032981155	24.0	28.0
gene_pa_group_15369	0.000723791159726	0.012336546785	27.0	37.0
snp_PA14_45170_4028749	0.000722578994352	0.0118686950651	24.0	28.0
gene_pa_group_3584	0.000722560756076	0.0114421952697	29.0	46.0
snp_PA14_21190_1833985	0.000716281594818	0.0113879250882	0.0	3.0
gene_pa_folP_2	0.000712890836554	0.00979730975567	33.0	54.0
snp_PA14_13360_1149838	0.0007102801222	0.0158664560676	24.0	28.0
gene_pa_group_14406	0.000706998691513	0.0147171420235	18.0	16.0
snp_PA14_19370,asnB_1674340	0.000705073709275	0.0111892433241	24.0	28.0
gene_pa_group_11930	0.000704920415209	0.00923805617617	17.0	11.0
gene_pa_xerD_3	0.000704037347531	0.0157270030448	17.0	22.0
snp_PA14_27580_2393845	0.000697433463007	0.0113997179508	24.0	28.0
snp_PA14_33970_3020094	0.000687782787034	0.0115915791385	24.0	27.0
snp_PA14_43650_3885589	0.00068529039728	0.0109313413617	24.0	30.0
snp_PA14_19650_1696457	0.000684686967975	0.0117025010687	24.0	28.0
snp_PA14_65795_5860558	0.000677763331604	0.0107026640993	24.0	28.0
snp_PA14_23520_2048676	0.000675139534344	0.0109602550482	24.0	28.0
gene_pa_group_16436	0.000674945427453	0.011719588557	15.0	10.0
snp_PA14_25450,lolE_2225053	0.000669806076708	0.00948161048492	25.0	28.0
snp_PA14_22270_1939863	0.000668051013456	0.0106970030787	18.0	18.0
snp_PA14_44240_3937134	0.000662754000832	0.010482457647	24.0	28.0
snp_PA14_51580_4586010	0.000661811014133	0.0111091276935	23.0	32.0
snp_PA14_40650_3630274	0.000658433736275	0.010507497151	27.0	41.0
snp_PA14_28895_2496335	0.000653337946908	0.0145944642232	27.0	31.0
snp_PA14_13990_1199882	0.000637605527915	0.0124408349397	31.0	47.0
snp_PA14_72820_6486303	0.000636767443897	0.0100774558953	25.0	31.0
gene_pa_group_23552	0.000636595532019	0.00857590680835	17.0	10.0
snp_PA14_06620_577123	0.000636445557215	0.014217116821	24.0	28.0
snp_PA14_55650,sbcC_4961909	0.000636152396564	0.00960417115493	24.0	27.0
gene_pa_group_5712	0.00063591920265	0.0119175382569	29.0	41.0
snp_PA14_04290_383113	0.000632161937569	0.0100279641189	25.0	31.0
snp_PA14_02980_261047	0.000629448493683	0.0140608142614	24.0	28.0
gene_pa_group_19188	0.000626950675022	0.00819612548437	27.0	37.0
snp_PA14_61200_5463896	0.000624191039366	0.00985012514026	24.0	28.0
snp_PA14_54000,prpD_4789404	0.000614959234404	0.0137371487263	24.0	28.0
snp_PA14_67230_6003023	0.000613496192472	0.00977893803336	24.0	28.0
gene_pa_group_15869	0.000613413693699	0.0132960053975	27.0	37.0
snp_PA14_27390_2376116	0.000613214871241	0.0136981826049	0.0	2.0
snp_PA14_61540,csuD_5490906	0.000613125483217	0.010412467943	24.0	28.0
snp_PA14_42440,popD_3779153	0.000610953861073	0.0123613260414	24.0	28.0
snp_PA14_27950_2419560	0.00060272446324	0.00953401411751	24.0	28.0
snp_PA14_38740_3454736	0.000595918808689	0.0133118178341	24.0	28.0
snp_PA14_27420,trpB_2379262	0.000592839506173	0.0132430314264	24.0	28.0
snp_PA14_66100_5888091	0.00059080280004	0.00720097012784	1.0	7.0
snp_PA14_59660_5308968	0.000583924082731	0.0112727274567	0.0	5.0
snp_PA14_36960_3292403	0.000582755643719	0.00965059217476	27.0	31.0
snp_PA14_08210_702302	0.000581024577436	0.00809527326413	12.0	16.0
snp_PA14_63580,fdnH_5668961	0.000578283219189	0.0111342032968	23.0	24.0
snp_PA14_69750_6221624	0.000577656270649	0.0129038636363	24.0	28.0
gene_pa_group_23335	0.000574089337818	0.0128241843924	20.0	29.0
snp_PA14_27680_2400128	0.000572643893702	0.00908460081762	24.0	29.0
snp_PA14_59640_5307552	0.000569946820727	0.0116083291377	24.0	27.0
snp_PA14_12150_1050531	0.000569588276471	0.0127236382981	24.0	28.0
snp_PA14_33610_2962273	0.000569215140323	0.00732917876892	4.0	73.0
gene_pa_group_1752	0.000569029162467	0.0103524915967	28.0	38.0
snp_PA14_59930_5336675	0.000566882574261	0.0111612588283	22.0	25.0
snp_PA14_43290_3856444	0.000565388752958	0.0126298280489	24.0	28.0
snp_PA14_11190,styD_974952	0.000562575541766	0.0125669856711	24.0	33.0
snp_PA14_71180_6341992	0.000562299767946	0.0125608253506	27.0	31.0
gene_pa_group_18245	0.000556639746269	0.0112390349686	19.0	23.0
snp_PA14_43220_3851159	0.000556111888112	0.0124225985855	24.0	28.0
snp_PA14_40550_3621050	0.000554187188958	0.0123796040632	0.0	1.0
snp_PA14_33750,opmQ_2997204	0.000552458576455	0.0123409897849	24.0	27.0
