feature	score	std	#I-out-of-35	#O-out-of-334
snp_PA14_36020_3207935	0.000475162591875	0.0057177454861	1.0	0.0
gene_pa_group_12409	0.000474869195563	0.00695809589148	2.0	1.0
snp_PA14_59540_5298618	0.000472925147133	0.00737511990359	0.0	2.0
snp_PA14_39720_3539344	0.000470495234977	0.00613233438518	2.0	0.0
snp_PA14_35800_3186000	0.000470409590083	0.0051805243575	2.0	1.0
snp_PA14_07820_673221	0.000469465927183	0.00576017830172	1.0	0.0
gene_pa_group_3102	0.000467532902236	0.00545964107247	2.0	0.0
gene_pa_group_22332	0.000466143961606	0.00545261699567	2.0	0.0
snp_PA14_63710,gtrB_5680308	0.000463575053183	0.00621263597694	1.0	0.0
gene_pa_group_11709	0.000461647672113	0.00818770463685	4.0	3.0
snp_PA14_60130_5355887	0.000461117996245	0.00542988729409	2.0	10.0
snp_PA14_18580,algD_1594411	0.000460565301005	0.00509938605434	1.0	0.0
gene_pa_group_12379	0.000460204802521	0.00539509475579	1.0	0.0
snp_PA14_52940_4694033	0.000459442491377	0.00595257384263	4.0	3.0
snp_PA14_09150,katA_774464	0.00045480407544	0.00558940838477	1.0	0.0
snp_PA14_53720_4762760	0.000451468298169	0.00784634656979	2.0	2.0
snp_PA14_37030,cupA3_3296971	0.000450379284	0.00498939865462	1.0	0.0
gene_pa_group_5913	0.000449177960972	0.00433000706653	2.0	1.0
snp_PA1838-PA1839,sRNA1059_3637211	0.000449005775191	0.00715918189137	1.0	0.0
snp_PA14_08300,JF1_710880	0.000447249598949	0.0052862549166	1.0	0.0
snp_PA14_20630_1776401	0.000445718322372	0.00470406722932	1.0	0.0
snp_PA14_28350_2449992	0.00044503489675	0.00786221350541	3.0	2.0
snp_PA14_50830_4517625	0.000443330127994	0.00710013098272	3.0	2.0
snp_PA14_55690,recC_4970933	0.00044176402591	0.00580511317004	2.0	3.0
snp_PA14_31470_2735753	0.000440829463149	0.00713103969083	1.0	0.0
gene_pa_group_23803	0.000436838884484	0.00451671863114	1.0	1.0
snp_PA14_51550_4584377	0.000434064203847	0.00503308090985	2.0	0.0
snp_PA14_59580_5303177	0.000433548565605	0.00613812541921	3.0	26.0
gene_pa_group_15525	0.000433490569907	0.0061557807808	2.0	0.0
snp_PA14_13170_1132738	0.000433384499243	0.00564950285212	2.0	0.0
gene_pa_group_3964	0.000432142289937	0.00704392973156	2.0	1.0
snp_PA14_43280,selD_3855299	0.000429799805	0.00623938007545	2.0	0.0
gene_pa_group_18300	0.000429631474619	0.00498798412998	2.0	0.0
snp_PA14_33280,pvdL_2922537	0.000429231052597	0.00667566550152	3.0	1.0
snp_PA14_70710,glcC_6297319	0.000425597566589	0.00505035324433	1.0	0.0
snp_PA14_60490_5391277	0.000422166644324	0.00547019575075	2.0	1.0
snp_PA14_20510_1762815	0.000421753805584	0.00508654387453	1.0	0.0
gene_pa_group_23258	0.00042164092532	0.00644469869307	2.0	1.0
gene_pa_group_17212	0.000421157763206	0.00500762758556	1.0	0.0
snp_PA14_22490,acpD_1957385	0.000421146876013	0.00671160606956	4.0	2.0
snp_PA14_17690_1521547	0.000420292428672	0.00586794649546	1.0	0.0
snp_PA14_19310_1665384	0.000417663648946	0.00664049631839	3.0	0.0
gene_pa_aruI_2	0.000416510688646	0.00565689139415	33.0	332.0
snp_PA14_54720_4852354	0.000416021599318	0.00656762125173	2.0	4.0
snp_PA14_71850_6403541	0.000415407128394	0.00435163073477	1.0	0.0
snp_PA14_56810_5061194	0.000414645966338	0.00620265686263	1.0	0.0
snp_PA14_13170_1133113	0.000412696447224	0.00921894030884	1.0	0.0
snp_PA14_22050,htrB_1916663	0.000411543696268	0.00500140170435	2.0	0.0
snp_PA14_10550,cysI_909174	0.000409603788991	0.00510532756773	1.0	0.0
