feature	score	std	#I-out-of-1	#O-out-of-368
snp_PA14_33630,pvdJ_2972698	0.002	0.0446766158074	1.0	1.0
snp_PA14_33650,pvdD_2982108	0.002	0.0446766158074	1.0	1.0
gene_pa_group_4046	0.002	0.0446766158074	1.0	4.0
gene_pa_clpP_4	0.002	0.0446766158074	1.0	0.0
gene_pa_group_16432	0.002	0.0446766158074	1.0	0.0
snp_PA14_30870,trbF_2681273	0.002	0.0446766158074	1.0	2.0
snp_PA14_15430,tnpR_1306687	0.002	0.0446766158074	0.0	31.0
snp_PA14_51650_4589503	0.002	0.0446766158074	1.0	1.0
snp_PA14_60140_5358325	0.002	0.0446766158074	1.0	2.0
snp_PA14_23470,wbpM_2043016	0.002	0.0446766158074	1.0	5.0
gene_pa_group_22513	0.002	0.0446766158074	1.0	0.0
snp_PA14_33630,pvdJ_2977064	0.002	0.0446766158074	1.0	2.0
snp_PA14_31070_2703370	0.002	0.0446766158074	1.0	1.0
snp_PA14_35740,tpnA_3180308	0.002	0.0446766158074	1.0	0.0
snp_PA14_51650_4590078	0.002	0.0446766158074	1.0	2.0
snp_PA14_60020_5344926	0.002	0.0446766158074	1.0	1.0
gene_pa_group_4608	0.002	0.0446766158074	1.0	0.0
snp_PA14_31070_2703337	0.002	0.0315595846648	1.0	2.0
gene_pa_group_23750	0.00199456521739	0.0314737082531	1.0	4.0
gene_pa_group_4289	0.00198360655738	0.0351262609149	1.0	4.0
gene_pa_group_21847	0.00188746803069	0.0421628420279	1.0	10.0
snp_PA14_33610_2968389	0.00188746803069	0.0421628420279	1.0	1.0
gene_pa_group_11485	0.00183242506812	0.0344457030873	1.0	10.0
snp_PA14_60140_5357868	0.00182562418552	0.0316810474482	0.0	12.0
snp_PA14_59150_5266690	0.00178260869565	0.0398204619153	0.0	204.0
snp_PA14_31190_2712990	0.00178260869565	0.0398204619153	1.0	51.0
gene_pa_group_1385	0.00178260869565	0.0398204619153	1.0	19.0
snp_PA14_33610_2966062	0.00178260869565	0.0398204619153	1.0	12.0
snp_PA14_21790,rdgC_1895476	0.00178260869565	0.0398204619153	1.0	11.0
snp_PA14_58910_5251601	0.00177432280814	0.0396353692088	1.0	17.0
gene_pa_group_7640	0.00175953678474	0.0393050744654	0.0	338.0
snp_PA14_59400_5290572	0.00175475543478	0.0391982671978	1.0	59.0
snp_PA14_55450,hxcQ_4936166	0.00175475543478	0.0391982671978	1.0	45.0
snp_PA14_60020_5344968	0.00175475543478	0.0391982671978	1.0	71.0
snp_PA14_30850,trbI_2679517	0.00175475543478	0.0391982671978	0.0	93.0
snp_PA14_48680_4330086	0.00175475543478	0.0391982671978	1.0	122.0
gene_pa_group_23493	0.00175475543478	0.0391982671978	1.0	21.0
snp_PA14_60140_5358243	0.00175475543478	0.0391982671978	1.0	30.0
snp_PA14_60140_5358566	0.00175475543478	0.0391982671978	1.0	6.0
gene_pa_group_13816	0.00175475543478	0.0391982671978	1.0	52.0
gene_pa_group_22100	0.00175475543478	0.0391982671978	1.0	62.0
gene_pa_pilT_4	0.00171894409938	0.0383983025612	1.0	11.0
snp_PA14_30700_2661280	0.00171894409938	0.0383983025612	0.0	159.0
gene_pa_group_13829	0.00171894409938	0.0383983025612	1.0	7.0
snp_PA14_33630,pvdJ_2977690	0.00171894409938	0.0383983025612	1.0	31.0
snp_PA14_21790,rdgC_1895977	0.00171894409938	0.0383983025612	0.0	5.0
gene_pa_group_4885	0.00171894409938	0.0383983025612	1.0	6.0
gene_pa_group_7026	0.00171894409938	0.0383983025612	1.0	21.0
snp_PA14_30870,trbF_2681170	0.00171894409938	0.0383983025612	0.0	2.0
snp_PA14_59880_5332888	0.00171894409938	0.0383983025612	1.0	2.0
gene_pa_group_22292	0.00171894409938	0.0383983025612	1.0	1.0
snp_PA14_33650,pvdD_2978859	0.00171894409938	0.0383983025612	0.0	16.0
snp_PA14_33610_2971801	0.00171894409938	0.0383983025612	1.0	20.0
snp_PA14_72520_6461682	0.00171894409938	0.0383983025612	0.0	28.0
gene_pa_group_8161	0.00171894409938	0.0383983025612	1.0	73.0
snp_PA14_30960,traG_2688491	0.00171894409938	0.0383983025612	0.0	125.0
snp_PA14_58900_5248268	0.00171894409938	0.0383983025612	0.0	40.0
gene_pa_group_5745	0.00171894409938	0.0383983025612	1.0	44.0
gene_pa_group_16235	0.00171894409938	0.0383983025612	1.0	7.0
snp_PA14_51610_4587533	0.00171894409938	0.0383983025612	1.0	1.0
gene_pa_group_17969	0.00171894409938	0.0383983025612	1.0	7.0
gene_pa_group_22182	0.00171894409938	0.0383983025612	1.0	10.0
gene_pa_group_11466	0.0016757493188	0.0374334042528	1.0	11.0
snp_PA14_60140_5358575	0.0016757493188	0.0374334042528	0.0	7.0
snp_PA14_36370_3239291	0.0016757493188	0.0374334042528	1.0	123.0
gene_pa_group_23925	0.0016757493188	0.0374334042528	1.0	79.0
gene_pa_group_3134	0.00167119565217	0.0373316830456	1.0	26.0
snp_PA14_30880,trbL_2681887	0.00167119565217	0.0373316830456	0.0	13.0
snp_PA14_30850,trbI_2679337	0.00167119565217	0.0373316830456	0.0	48.0
snp_PA14_01140_111959	0.00167119565217	0.0373316830456	0.0	70.0
snp_PA14_30850,trbI_2678772	0.00167119565217	0.0373316830456	0.0	122.0
snp_PA14_60000_5342932	0.00167119565217	0.0373316830456	0.0	104.0
