feature	score	std	#I-out-of-3	#O-out-of-366
snp_PA14_03270_295190	0.00194161520631	0.0376092401397	1.0	6.0
snp_PA14_59220_5276168	0.00193439750817	0.0343656990971	0.0	78.0
snp_PA14_01190_117266	0.00192830267559	0.0430750188987	1.0	10.0
gene_pa_group_1970	0.0019099378882	0.0426647806235	1.0	340.0
snp_PA14_07020_608640	0.00190858972614	0.0303747140309	1.0	1.0
snp_PA14_31000_2693589	0.00190516304348	0.0425581186719	1.0	29.0
snp_PA14_32830_2871495	0.00187173913043	0.041811485011	1.0	30.0
snp_PA14_68500,attL_6111069	0.00187173913043	0.041811485011	0.0	60.0
snp_PA14_31080_2703731	0.00186218944099	0.0415981611079	0.0	1.0
snp_PA14_28810_2484189	0.00186218944099	0.0415981611079	1.0	0.0
snp_PA14_60000_5342897	0.00185117056856	0.0413520181428	0.0	17.0
snp_PA14_48440_4306757	0.00184476297695	0.0224431559452	1.0	2.0
snp_PA14_20870_1798591	0.00183627947679	0.0343937503257	2.0	19.0
snp_PA14_47430,czcD_4226199	0.00182524106839	0.0270631566116	1.0	3.0
snp_PA14_31150_2708617	0.00182312252964	0.0407254724133	1.0	21.0
snp_PA14_31010_2695538	0.00182312252964	0.0407254724133	0.0	9.0
snp_PA14_28810_2482705	0.00182252455188	0.0297513073586	0.0	21.0
gene_pa_group_3986	0.00180980926431	0.040428076593	1.0	0.0
gene_pa_group_14121	0.00180489130435	0.0403182176892	2.0	139.0
snp_PA14_42030_3749210	0.00180489130435	0.0403182176892	1.0	249.0
snp_PA14_52570,rsmA_4660565	0.00179074309916	0.0284406278925	0.0	3.0
snp_PA14_59940_5337370	0.00178260869565	0.0398204619153	2.0	40.0
snp_PA14_59690_5310584	0.00178260869565	0.0398204619153	1.0	151.0
snp_PA14_52240,pirS_4634085	0.00177432280814	0.0396353692088	2.0	20.0
snp_PA14_30910,trbE_2686020	0.00175475543478	0.0391982671978	1.0	26.0
snp_PA14_30940,trbB_2687634	0.00175475543478	0.0391982671978	1.0	55.0
snp_PA14_28810_2481980	0.00175475543478	0.0391982671978	1.0	15.0
snp_PA14_35040_3120416	0.00174277929155	0.0389307404229	0.0	0.0
snp_PA14_36870_3286661	0.0017244821216	0.0339475773678	2.0	19.0
snp_PA14_55400_4924062	0.00172362787077	0.0385029300886	1.0	186.0
snp_PA14_30900,trbJ_2683156	0.00171894409938	0.0383983025612	0.0	15.0
snp_PA14_06000,clpA_532859	0.00171894409938	0.0383983025612	1.0	22.0
snp_PA14_60780_5417826	0.00171894409938	0.0383983025612	1.0	11.0
snp_PA14_31030_2698028	0.00171807832423	0.0337726265461	1.0	2.0
gene_pa_group_11934	0.00170153007755	0.0380093027797	1.0	3.0
snp_PA14_31190_2712287	0.00169801553063	0.0379307937485	1.0	31.0
snp_PA14_55880_4989100	0.00168032786885	0.0375356813136	2.0	137.0
snp_PA14_59690_5312122	0.0016757493188	0.0374334042528	1.0	154.0
snp_PA14_59220_5276015	0.00167119565217	0.0373316830456	3.0	130.0
snp_PA14_21790,rdgC_1895330	0.00167119565217	0.0373316830456	2.0	41.0
snp_PA14_31180_2710430	0.00166758233622	0.0268170903029	0.0	6.0
snp_PA14_59640_5307981	0.00164528114937	0.0367527969027	2.0	281.0
snp_PA14_03800,oprE_342566	0.00164528114937	0.0367527969027	2.0	113.0
gene_pa_group_7221	0.00164225274725	0.0267744539972	1.0	0.0
snp_PA14_00560,exoT_57553	0.00163831967213	0.0365972892807	0.0	142.0
snp_PA14_59690_5311309	0.00161774404426	0.0256771582109	1.0	17.0
snp_PA14_59070_5261801	0.00161092912537	0.0305376394325	2.0	60.0
snp_PA14_59380_5289498	0.00160434782609	0.0358384157237	0.0	1.0
snp_PA14_59690_5312065	0.00160434782609	0.0358384157237	1.0	23.0
gene_pa_group_18462	0.00160434782609	0.0358384157237	2.0	19.0
snp_PA14_71430_6362821	0.00160434782609	0.0358384157237	2.0	22.0
snp_PA14_58910_5251676	0.00160434782609	0.0358384157237	1.0	179.0
gene_pa_group_2189	0.00158692098093	0.0250411907011	1.0	0.0
snp_PA14_49520,pyoS3A_4403751	0.00156403269755	0.0349378439693	2.0	158.0
gene_pa_group_4535	0.0015486853261	0.0321787279421	0.0	14.0
gene_pa_group_12651	0.00154826482239	0.0300921836129	1.0	1.0
snp_PA14_43080_3834567	0.00154468060932	0.0246184748569	1.0	0.0
