feature	score	std	#I-out-of-2	#O-out-of-367
snp_PA14_31230_2715468	0.0019377256281	0.0308560896502	1.0	24.0
snp_PA14_31000_2693369	0.00193498305465	0.0267861457146	1.0	105.0
snp_PA14_31130_2707250	0.00189988558352	0.0424402291465	1.0	12.0
snp_PA14_31190_2711524	0.00187173913043	0.041811485011	1.0	15.0
snp_PA14_49020_4353464	0.00186726352666	0.0417115075959	0.0	6.0
snp_PA14_23420_2035477	0.00186218944099	0.0415981611079	1.0	27.0
snp_PA14_31190_2711537	0.00186218944099	0.0415981611079	0.0	2.0
snp_PA14_31180_2710043	0.00185117056856	0.0413520181428	0.0	1.0
snp_PA14_31240_2715652	0.00185117056856	0.0413520181428	1.0	36.0
gene_pa_group_1107	0.00184910112656	0.0238355579561	1.0	51.0
snp_PA14_41020,adi_3658954	0.00184332425068	0.0411767446781	1.0	43.0
snp_PA14_49020_4353517	0.00183831521739	0.0410648513501	0.0	2.0
snp_PA14_33360_2937158	0.00183831521739	0.0410648513501	0.0	0.0
snp_PA14_31190_2710995	0.00183831521739	0.0410648513501	1.0	38.0
snp_PA14_47600_4239139	0.00183831521739	0.0410648513501	0.0	11.0
gene_pa_yejK_2	0.00182312252964	0.0407254724133	2.0	105.0
snp_PA14_60050_5346915	0.00182312252964	0.0407254724133	1.0	37.0
snp_PA14_39910,phzE2_3558172	0.00182312252964	0.0407254724133	1.0	9.0
snp_PA14_31190_2711410	0.00182312252964	0.0407254724133	2.0	36.0
gene_pa_group_15898	0.00182312252964	0.0407254724133	1.0	4.0
gene_pa_group_4161	0.00181266155118	0.0398247752796	1.0	10.0
snp_PA14_08050_691684	0.00180489130435	0.0403182176892	0.0	102.0
snp_PA14_08050_691949	0.00180489130435	0.0403182176892	1.0	50.0
gene_pa_group_13292	0.00180489130435	0.0403182176892	1.0	39.0
snp_PA14_65720_5852752	0.00178973556357	0.0384276849512	1.0	10.0
snp_PA14_02410_216909	0.00178260869565	0.0398204619153	1.0	122.0
gene_pa_group_23085	0.00178260869565	0.0398204619153	1.0	7.0
snp_PA14_33800_3003124	0.00178260869565	0.0398204619153	1.0	141.0
snp_PA14_55400_4918918	0.00178260869565	0.0398204619153	1.0	217.0
snp_PA14_31280_2720916	0.00178260869565	0.0398204619153	1.0	114.0
snp_PA14_08050_691913	0.00178260869565	0.0398204619153	1.0	15.0
snp_PA14_64510,yhjG_5746530	0.00177432280814	0.0396353692088	1.0	0.0
snp_PA14_55400_4927885	0.00175475543478	0.0391982671978	2.0	36.0
snp_PA14_50340,flgL_4474918	0.00175475543478	0.0391982671978	1.0	68.0
gene_pa_group_23649	0.00175475543478	0.0391982671978	1.0	77.0
snp_PA14_03730_335010	0.00175475543478	0.0391982671978	1.0	37.0
snp_PA14_23970,xcpQ_2082195	0.00175475543478	0.0391982671978	0.0	48.0
snp_PA14_31070_2703181	0.00175475543478	0.0391982671978	1.0	42.0
snp_PA14_31070_2701297	0.0017466252736	0.0323920272911	0.0	1.0
gene_pa_group_14141	0.00171894409938	0.0383983025612	1.0	39.0
snp_PA14_11600_1003756	0.00171894409938	0.0383983025612	0.0	193.0
snp_PA14_48890_4346700	0.00171894409938	0.0383983025612	0.0	0.0
snp_PA14_31010_2694652	0.00171894409938	0.0383983025612	1.0	42.0
snp_PA14_59050_5259433	0.00171894409938	0.0383983025612	1.0	46.0
