feature	score	std	#I-out-of-1	#O-out-of-368
snp_PA14_59200_5272577	0.00191824196597	0.0428502796697	1.0	18.0
snp_PA14_59440_5292120	0.0019099378882	0.0426647806235	1.0	36.0
snp_PA14_02410_218218	0.00189402173913	0.042309240785	1.0	74.0
snp_PA14_33610_2970887	0.00189402173913	0.042309240785	0.0	132.0
snp_PA14_65810_5860865	0.0018800951087	0.0419981434263	1.0	15.0
snp_PA14_47800,btuB_4251406	0.0018800951087	0.0419981434263	0.0	3.0
gene_pa_group_13949	0.00187173913043	0.041811485011	1.0	2.0
snp_PA14_59960_5340533	0.0018695829878	0.0307276224352	1.0	2.0
gene_pa_group_3124	0.00186218944099	0.0415981611079	1.0	41.0
snp_PA14_59440_5292380	0.00186218944099	0.0415981611079	1.0	97.0
snp_PA14_08300,JF1_710571	0.00185117056856	0.0413520181428	0.0	10.0
gene_pa_group_24044	0.00185117056856	0.0413520181428	1.0	15.0
snp_PA14_08300,JF1_710549	0.00185117056856	0.0413520181428	0.0	1.0
snp_PA14_59930_5336775	0.00183858695652	0.0244707676564	1.0	1.0
gene_pa_group_1175	0.00183831521739	0.0410648513501	1.0	48.0
snp_PA14_63440_5657518	0.00183831521739	0.0410648513501	1.0	13.0
snp_PA14_33610_2961421	0.00183831521739	0.0410648513501	0.0	111.0
snp_PA14_58090_5170534	0.00183652336808	0.0319092603347	1.0	3.0
snp_PA14_49020_4353396	0.00182832676816	0.0343562062957	1.0	16.0
snp_PA14_34810,mxaA_3091991	0.00182312252964	0.0407254724133	0.0	299.0
snp_PA14_31370,tam_2727800	0.00182312252964	0.0407254724133	1.0	42.0
snp_PA14_59440_5292155	0.00182312252964	0.0407254724133	1.0	45.0
snp_PA14_63440_5657383	0.00182312252964	0.0407254724133	1.0	7.0
snp_PA14_48890_4346239	0.00182173913043	0.0361562820223	0.0	22.0
snp_PA14_31350_2726129	0.00180489130435	0.0403182176892	1.0	43.0
snp_PA14_31070_2702797	0.00180489130435	0.0403182176892	0.0	1.0
snp_PA14_49020_4353370	0.00180489130435	0.0403182176892	1.0	5.0
snp_PA14_63440_5657525	0.00178746594005	0.0399289645363	1.0	11.0
snp_PA14_17150_1472602	0.00178260869565	0.0398204619153	1.0	67.0
snp_PA14_59690_5310479	0.00178260869565	0.0398204619153	1.0	5.0
gene_pa_group_5804	0.00177442622951	0.0396376794671	1.0	67.0
snp_PA14_33360_2936306	0.00175475543478	0.0391982671978	0.0	3.0
snp_PA14_14160_1211616	0.00175475543478	0.0391982671978	0.0	210.0
snp_PA14_48760,ycaC_4335510	0.00175475543478	0.0391982671978	0.0	56.0
snp_PA14_33690,pvdE_2989578	0.0017527112232	0.0279697915538	0.0	9.0
snp_PA14_23380,orfH_2030242	0.00173260869565	0.0311286806495	1.0	3.0
snp_PA14_46950_4180997	0.00171894409938	0.0383983025612	0.0	123.0
snp_PA14_70760,phoR_6301334	0.00171894409938	0.0383983025612	1.0	55.0
